releaseName,bromaReleaseId,dbState,releaseId,trackId,errorMessage,bsonFixed,bromaStatus,hopeless
"China","18296410","failed","6a44e11d63d9e483edd4c801","","","true","approved",""
"Musu Musu Hasi Deuna","18296406","failed","6a44f87a161d7aa451fcd492","","","true","approved",""
"Chiya Bari Ma","18296400","failed","6a44e19e63d9e483edd4c804","","","true","approved",""
"Dadaima Mela Lagecha","18296396","failed","6a44e21463d9e483edd4c807","","","true","approved",""
"Deurali Ma Batas Chalyo","18296392","failed","6a44e2a863d9e483edd4c80a","","","true","approved",""
"Deurali Ukali Chadhera","18296388","failed","6a44e30063d9e483edd4c80d","","","true","approved",""
"Muglan Hera Jadai Chu","18296384","failed","6a44f7d5161d7aa451fcd470","","","true","approved",""
"Gairi Khet Ko Sirai Hanyo","18296360","failed","6a44e3db63d9e483edd4c810","","","true","approved",""
"Gajalule Ankhai Chhopne","18296356","failed","6a44edb8161d7aa451fcd42c","","","true","approved",""
"Dillagi Yeh Hai Dillagi","45104","delivered","6a44efa4161d7aa451fcd435","","","false","NOT_IN_BROMA",""
"Manchhe Ko Maya Yeha","18296341","failed","6a44f07c161d7aa451fcd438","","","true","approved",""
"Mayaluko Maya Mitho","18296337","failed","6a44f6e6161d7aa451fcd454","","","true","approved",""
"Zindagi Ki Talash Mein","18296331","failed","6a44f4d1161d7aa451fcd446","","","true","approved",""
"Aisa Lagta Hai Jaise","18296327","failed","6a44f297161d7aa451fcd43b","","","true","approved",""
"Test","42966","cancelled","6a44ebcf161d7aa451fcd420","","","false","NOT_IN_BROMA",""
"Hansta Hua Nurani Chehra","42964","cancelled","6a44cca063d9e483edd4c7c1","","Release deleted by admin","false","NOT_IN_BROMA",""
"Is Dil Ko Badnaam Mat Karo","42963","cancelled","6a44cd0063d9e483edd4c7c9","","Release deleted by admin","false","NOT_IN_BROMA",""
"Banma Kasturi","18296319","failed","6a44cd2d63d9e483edd4c7cc","","","true","approved",""
"Jhume Re Manwa Jhume","42961","cancelled","6a44cd6963d9e483edd4c7cf","","Release deleted by admin","false","NOT_IN_BROMA",""
"Kasme Vaade Pyar Wafa","42960","cancelled","6a44cdd263d9e483edd4c7d2","","Release deleted by admin","false","NOT_IN_BROMA",""
"Basa Sundari","18296315","failed","6a44cde063d9e483edd4c7d5","","","true","approved",""
"Ye Aayine Jo Tumhe Kam Pasand Karte Hai","42957","cancelled","6a44ce3e63d9e483edd4c7d8","","Release deleted by admin","false","NOT_IN_BROMA",""
"Zindagi Ki Talash Mein","42956","cancelled","6a44cea363d9e483edd4c7db","","Release deleted by admin","false","NOT_IN_BROMA",""
"Aayega Maza Ab Barsaat Ka","45087","cancelled","6a44d11b63d9e483edd4c7de","","Release deleted by admin","false","NOT_IN_BROMA",""
"Didi Tera Devar Deewana","42950","delivered","6a44d27863d9e483edd4c7e1","","","false","NOT_IN_BROMA",""
"Ab Hain Neend","18296287","failed","6a44c8d863d9e483edd4c7b2","","","true","approved",""
"Aakashai Ma Chil Udyo Fanana","18296283","failed","6a44ca8c63d9e483edd4c7b5","","","true","approved",""
"Ae Mere Dil Bata Kya Bura","18296279","failed","6a44ca9063d9e483edd4c7b8","","","true","approved",""
"Aakashaima Chil Udyo Dharti Ma Chaya","18296275","failed","6a44cb5863d9e483edd4c7bb","","","true","approved",""
"sdfgdss","42941","cancelled","6a44d69707147aac8e17dc04","","","false","NOT_IN_BROMA",""
"Aba Yo Baato Mero Ho","18296265","failed","6a44cc1763d9e483edd4c7be","","","true","approved",""
"Ab Hain Neend Kise","18296187","failed","6a44c65463d9e483edd4c769","","","true","approved",""
"Forever In Your Eyes","45033","delivered","6a44738e63d9e483edd4c668","","","false","NOT_IN_BROMA",""
"Cold Love Confessions","45032","delivered","6a44762a63d9e483edd4c66b","","","false","NOT_IN_BROMA",""
"Lost in Her Silence","45034","failed","6a44787c63d9e483edd4c66e","","","true","NOT_IN_BROMA","YES"
"A Girl in Everyone","45030","delivered","6a448f0363d9e483edd4c671","","","false","NOT_IN_BROMA",""
"Aaj Bhar Dhil Da Dhodi Jan","45031","failed","6a449fe963d9e483edd4c674","","","true","NOT_IN_BROMA","YES"
"Kaun Disa Me Leke Chala Re Batuhiya","45025","delivered","6a44a2d463d9e483edd4c677","","","false","NOT_IN_BROMA",""
"Aaj Ki Raat","46481","failed","6a44a51163d9e483edd4c67d","","ENOENT: no such file or directory, open 'C:\Users\jaisi\Documents\GDS Creatives\nextjs-karharimedia\","false","NOT_IN_BROMA","YES"
"Aakashai Ma Chil Udyo Fanana","45027","cancelled","6a44a5bb63d9e483edd4c680","","","false","NOT_IN_BROMA",""
"Aaj Pahli Baar","45029","delivered","6a44a6af63d9e483edd4c683","","","false","NOT_IN_BROMA",""
"Aakashaima Chil Udyo Dharti Ma Chaya","42869","cancelled","6a44a93963d9e483edd4c689","","Release deleted by admin","false","NOT_IN_BROMA",""
"Aaj RuswaTari Galiyon","46485","failed","6a44a9b763d9e483edd4c68c","","Missing Broma outlet ids","false","NOT_IN_BROMA","YES"
"Bidesh Jane Mayalu","42864","cancelled","6a44b12f63d9e483edd4c6e2","","Release deleted by admin","false","NOT_IN_BROMA",""
"Birata Ko Chino","42863","cancelled","6a44b28663d9e483edd4c6e5","","Release deleted by admin","false","NOT_IN_BROMA",""
"Atariya Pe Lotan Kabootar Re","46944","failed","6a44b29c63d9e483edd4c6e8","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aapke Pyaar Mein Hum","46945","failed","6a44b2f263d9e483edd4c6eb","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Leto Ayeho Hame Sapnoki Gaon Mein","46946","failed","6a44b3b963d9e483edd4c6ee","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Chari Udyo Badal Chuna Lai","42856","cancelled","6a44b42563d9e483edd4c6f1","","Release deleted by admin","false","NOT_IN_BROMA",""
"Aati Hai To Ch","46947","failed","6a44b65863d9e483edd4c6fd","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aayega Maza Ab","46948","failed","6a44bbfe63d9e483edd4c70b","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aayegi Har Pal Tujhe Meri","46949","failed","6a44be6263d9e483edd4c70e","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aayegi Har Pal Tujhe","46950","failed","6a44c14763d9e483edd4c711","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aayegi Har Pal","46951","failed","6a44c4bb63d9e483edd4c71b","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Ek Pardesi Mera Dil Le Gaya","46954","failed","6a44b61f63d9e483edd4c6fa","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aap ka aana dil mein","46955","failed","6a44add563d9e483edd4c69b","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Yeh Reshmi Zulfein","46479","failed","6a44aec163d9e483edd4c69e","","Missing Broma outlet ids","false","NOT_IN_BROMA","YES"
"Mere Khwabon Mein","45085","delivered","6a44aedc63d9e483edd4c6a1","","","false","NOT_IN_BROMA",""
"Aap Ka Aana Dil","46943","failed","6a44b02a63d9e483edd4c6a7","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Tere Mathe Ke Kumkum Ko","45086","delivered","6a44b02c63d9e483edd4c6a8","","","false","NOT_IN_BROMA",""
"Yeh Mera Dil Yaar Ka Diwana","42768","delivered","6a43d93a63d9e483edd4c650","","","false","NOT_IN_BROMA",""
"Ya Nabi Sab Karam Hai Tumhara","42767","delivered","6a43e33c63d9e483edd4c653","","","false","NOT_IN_BROMA",""
"Kah Dena Hasnain Se Salam","42750","delivered","6a43e41563d9e483edd4c656","","","false","NOT_IN_BROMA",""
"Duniya Banane","42733","delivered","6a43be5263d9e483edd4c640","","","false","NOT_IN_BROMA",""
"Dil Ki Baat Kahi","42722","delivered","6a43c0ef63d9e483edd4c643","","","false","NOT_IN_BROMA",""
"Sham Hai Dhua Dhua","42711","cancelled","6a43b9b463d9e483edd4c633","","","false","NOT_IN_BROMA",""
"Bassstormer","42700","delivered","6a43b64c63d9e483edd4c630","","","false","NOT_IN_BROMA",""
"Bata De Uski Ek Jhalak Dikha De","42694","delivered","6a43a75763d9e483edd4c610","","","false","NOT_IN_BROMA",""
"Mere Mehboob Se Mila De","42692","delivered","6a43a7f863d9e483edd4c613","","","false","NOT_IN_BROMA",""
"Meri Pahle Ki Girlfriend Ka Pata Batao","42690","delivered","6a43a8a463d9e483edd4c616","","","false","NOT_IN_BROMA",""
"O Mere Kab Aaega India","42688","delivered","6a43a91e63d9e483edd4c619","","","false","NOT_IN_BROMA",""
"Hamein Kya Ho Gaya Hai","42681","cancelled","6a439be663d9e483edd4c608","","","false","NOT_IN_BROMA",""
"Aankhon Mein","42646","delivered","6a434c0563d9e483edd4c5ff","","","false","NOT_IN_BROMA",""
"Release 30 june test 001","42633","cancelled","6a42c80c15104d8963e2400b","","","false","NOT_IN_BROMA",""
"Test Release 29 June 003 C","42610","cancelled","6a42b34c0c2965f77a91d6ac","","","false","NOT_IN_BROMA",""
