relName,bid,state,releaseId,trackId,error,bsonTag,category,bromaModStatus,bromaStep,inDrafts,inReleases
"Kehdoon Tumhe Ya Chup Rahoon",45916,processing,6a4f0889069e60e4b8b3fe41,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"AUR IS DIL MEIN",45914,processing,6a4f08d8069e60e4b8b3fe44,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kehta Hai Dil",45913,processing,6a4f090b069e60e4b8b3fe47,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"AZUL",45910,processing,6a4f0932069e60e4b8b3fe4a,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Baatcheet",45908,processing,6a4f0987069e60e4b8b3fe4d,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Keya Hua Yev Mujhe Keya Hua",45907,processing,6a4f0992069e60e4b8b3fe50,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Khairiyat",45906,processing,6a4f09e6069e60e4b8b3fe53,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Khoya Khoya Chand",45905,processing,6a4f0a26069e60e4b8b3fe56,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Khud Ko Tere",45901,processing,6a4f0a62069e60e4b8b3fe59,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Baazigar Mashupj",45898,processing,6a4f0a73069e60e4b8b3fe5c,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Khuda Aur Mohabbat",45897,processing,6a4f0aad069e60e4b8b3fe5f,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Babu Sona Rap",45896,processing,6a4f0ae4069e60e4b8b3fe62,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Khuda Jaane",45894,processing,6a4f0af2069e60e4b8b3fe65,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kitna Pyar Karte Hain Sanam",45891,processing,6a4f0b34069e60e4b8b3fe68,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Babu Sonja Rap",45890,processing,6a4f0b39069e60e4b8b3fe6b,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Koi Aaye Mera Dill Thaamle",45887,processing,6a4f0b9b069e60e4b8b3fe6e,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Badhta Chal",45886,processing,6a4f0bb9069e60e4b8b3fe71,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Koi Sehri Babu",45885,processing,6a4f0c0a069e60e4b8b3fe74,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BAJIS EP",45883,processing,6a4f0c40069e60e4b8b3fe77,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kora Kagaz Tha Ye Man Mera",45879,processing,6a4f0c7a069e60e4b8b3fe7a,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BEDARDEYA",45878,processing,6a4f0c9f069e60e4b8b3fe7d,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kuch Na Kaho",45876,processing,6a4f0cd5069e60e4b8b3fe80,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BEWAFA TU NIKALI",45874,processing,6a4f0cf6069e60e4b8b3fe83,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Lagti Ho",45872,processing,6a4f0d61069e60e4b8b3fe86,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BEWAFA",45870,processing,6a4f123b069e60e4b8b3fe89,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Bihar Ki Sachai",45868,processing,6a4f12af069e60e4b8b3fe8c,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Bihar Pagla pagl",45866,processing,6a4f130f069e60e4b8b3fe8f,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Bihar Pagla Pagli",45865,processing,6a4f1365069e60e4b8b3fe92,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BLACK MONEY",45858,processing,6a4f13f0069e60e4b8b3fe95,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BLEED US",45857,processing,6a4f14aa069e60e4b8b3fe98,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BROKEN Modi Rap",45855,processing,6a4f1518069e60e4b8b3fe9b,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"BROKEN",45853,processing,6a4f1587069e60e4b8b3fe9e,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"CASH FLOW",45852,processing,6a4f15f9069e60e4b8b3fea1,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chahat",45851,processing,6a4f17b8069e60e4b8b3fea4,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"CHAHUNGA MAIN",45849,processing,6a4f1f5d069e60e4b8b3fea7,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"CHALA KALTI",45848,processing,6a4f1fed069e60e4b8b3feaa,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chhitara Jaba Tu ",45846,processing,6a4f28ee069e60e4b8b3fedf,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"CHINA KI MAAL",45844,processing,6a4f296f069e60e4b8b3fee2,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chumma Rap Tera",45841,processing,6a4f2a19069e60e4b8b3fee5,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chumma Rap",45838,processing,6a4f2a6d069e60e4b8b3fee8,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Chummai Rap",45836,processing,6a4f2d97069e60e4b8b3feeb,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"CHUSAMBA",45834,processing,6a4f2df8069e60e4b8b3feee,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"COME CLOSER",45833,processing,6a4f2e74069e60e4b8b3fef1,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"DAGAG",45830,processing,6a4f2ede069e60e4b8b3fef4,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dard Aur Dava",45828,processing,6a4f31f166b4b4071b83829c,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dard Aur Zeher",45826,processing,6a4f326e66b4b4071b83829f,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dard ki dawal",45825,processing,6a4f32d066b4b4071b8382a2,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dard Or Pyal",45823,processing,6a4f332f66b4b4071b8382a5,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dard Or Pyar ",45818,processing,6a4f338d66b4b4071b8382a8,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"DARD OR PYAR",45815,processing,6a4f33fd66b4b4071b8382ab,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kya Khoob Lagti Ho",45814,processing,6a4f3f0866b4b4071b8382b1,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kya Khoob",45812,processing,6a4f3f5d66b4b4071b8382b4,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Kya Tumhe Pata Hai Ye Gulshan",45811,processing,6a4f3f8f66b4b4071b8382b7,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"La Isla Bonita",45809,processing,6a4f3fbb66b4b4071b8382ba,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Labon Ko",45807,processing,6a4f400866b4b4071b8382bd,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Lag Ja Gale",45805,processing,6a4f404866b4b4071b8382c0,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Leke Pehla Pehla Pyar",45804,processing,6a4f408966b4b4071b8382c3,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Leke Pehla Pyar",45803,processing,6a4f40ea66b4b4071b8382c6,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tere Bina Ye Saam Adhoori",45744,processing,6a4c69b06d14d7a351539483,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Mere Darde Dil Ki Dawa",45755,processing,6a4f4e4b66b4b4071b8382d9,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Crystal Beat",45753,processing,6a4f419766b4b4071b8382cc,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Darkdrive",45752,processing,6a4f410a66b4b4071b8382c9,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Maine Aansuon Se Sekha Hai",45754,processing,6a4f495d66b4b4071b8382d0,,"",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Sachi Kaho Humse",45588,delivered,6a4c837d6d14d7a3515395be,,"",,NOT_IN_BROMA,-,-,false,false
"Sachi Kaho",45585,delivered,6a4c84096d14d7a3515395c1,,"",,NOT_IN_BROMA,-,-,false,false
"Sajan Tumse Pyar",45586,delivered,6a4c85326d14d7a3515395c4,,"",,NOT_IN_BROMA,-,-,false,false
"Sajana Tere Pya",45581,delivered,6a4c85ef6d14d7a3515395c7,,"",,NOT_IN_BROMA,-,-,false,false
"Sajana Tere Pyar Mein",45590,delivered,6a4c867e6d14d7a3515395ca,,"",,NOT_IN_BROMA,-,-,false,false
"Samjho Na Kuch",45562,delivered,6a4c874b6d14d7a3515395cd,,"",,NOT_IN_BROMA,-,-,false,false
"Sapna",45587,delivered,6a4c8ea66d14d7a3515395d0,,"",,NOT_IN_BROMA,-,-,false,false
"Sapno mein tera",45589,delivered,6a4c90466d14d7a3515395d3,,"",,NOT_IN_BROMA,-,-,false,false
"Sare Shikve Gile",45580,delivered,6a4c911b6d14d7a3515395d6,,"",,NOT_IN_BROMA,-,-,false,false
"Shaam Bhi Khoob Hai",45583,delivered,6a4c92626d14d7a3515395d9,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Atka Teri Typing Mein",45567,delivered,6a4c71d56d14d7a351539568,,"",,NOT_IN_BROMA,-,-,false,false
"Pyar To Hota Hai Pyar",45564,delivered,6a4c722c6d14d7a35153956d,,"",,NOT_IN_BROMA,-,-,false,false
"Qismat Badalta Hai",45584,delivered,6a4c72af6d14d7a351539570,,"",,NOT_IN_BROMA,-,-,false,false
"Raah Me Unse Mula",45565,delivered,6a4c73d96d14d7a351539573,,"",,NOT_IN_BROMA,-,-,false,false
"Agni Pariksha",45568,delivered,6a4ef940069e60e4b8b3fd93,,"",,NOT_IN_BROMA,-,-,false,false
"Agni Parikshk",45582,delivered,6a4ef9b9069e60e4b8b3fd99,,"",,NOT_IN_BROMA,-,-,false,false
"AGAR TUM SATH HO",45561,delivered,6a4ef9c3069e60e4b8b3fd9c,,"",,NOT_IN_BROMA,-,-,false,false
"Agni Pariksh",45569,delivered,6a4ef8d0069e60e4b8b3fd8e,,"",,NOT_IN_BROMA,-,-,false,false
"Teri Ungli Pakad Ke Chala",45563,delivered,6a4cad556d14d7a351539642,,"",,NOT_IN_BROMA,-,-,false,false
"Teri Ungli Pakad",45566,delivered,6a4cadb76d14d7a351539645,,"",,NOT_IN_BROMA,-,-,false,false
"Thoda Thoda Pyaar",45546,delivered,6a4cc0bb6d14d7a351539648,,"",,NOT_IN_BROMA,-,-,false,false
"Thoda Thoda",45543,delivered,6a4cc2786d14d7a35153964b,,"",,NOT_IN_BROMA,-,-,false,false
"Thukra Ka Mer",45539,delivered,6a4cc34c6d14d7a35153964e,,"",,NOT_IN_BROMA,-,-,false,false
"Tohfa Tohfa Tohfa",45537,delivered,6a4cc5a66d14d7a351539654,,"",,NOT_IN_BROMA,-,-,false,false
"Tor Kamar Par Najar Gadi",45535,delivered,6a4cc6316d14d7a351539657,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Cheez Badi Hai",45534,delivered,6a4cc69f6d14d7a35153965a,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Hi Mera Dil Hai",45532,delivered,6a4cc77a6d14d7a35153965d,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Hi Mera Dil",45529,delivered,6a4cc8056d14d7a351539660,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Jo Hans Hans Ke",45526,delivered,6a4cc9256d14d7a351539666,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Dekh Ke Paheli",45523,delivered,6a4ccdfe6d14d7a351539681,,"",,NOT_IN_BROMA,-,-,false,false
"Tum Se Badhka",45521,delivered,6a4cd1986d14d7a351539693,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Jab Jab Mujhko Pukare",45518,delivered,6a4cc8976d14d7a351539663,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Jo Hans Hans",45515,delivered,6a4cc9986d14d7a351539669,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Milta Hai Mujhe",45514,delivered,6a4cca076d14d7a35153966c,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Maanga Tha",46846,failed,6a4cce606d14d7a351539684,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tujhko Mirchi",46845,failed,6a4ccfdd6d14d7a35153968a,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tumhein Dil Se Kaise",45502,delivered,6a4cd2de6d14d7a351539699,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhko Mirch",46844,failed,6a4ccf6b6d14d7a351539687,,"Missing Broma outlet ids",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Tujhmein Aur Teri Yaad",45495,delivered,6a4cd06e6d14d7a35153968d,,"",,NOT_IN_BROMA,-,-,false,false
"Tum Mere Baad Mohabbat",46843,failed,6a4cd0d06d14d7a351539690,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Tum Se Badhkar",45491,delivered,6a4cd1f36d14d7a351539696,,"",,NOT_IN_BROMA,-,-,false,false
"Tumhein Dil Se",45490,delivered,6a4cd3af6d14d7a35153969c,,"",,NOT_IN_BROMA,-,-,false,false
"Dil Ka Kya Karen Saheb",46831,failed,6a4dafc728bd2a70587ab46f,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Ke Badle Sanam",46830,failed,6a4db04f28bd2a70587ab472,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil Ne Tujhko Pukara Female",46829,failed,6a4db09528bd2a70587ab475,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Dil To Hai Dil",45481,delivered,6a4db0e128bd2a70587ab478,,"",,NOT_IN_BROMA,-,-,false,false
"Mohabbat Me Sawarne Lage Hai",45478,delivered,6a4db10a28bd2a70587ab47b,,"",,NOT_IN_BROMA,-,-,false,false
"Dost Banke",45477,delivered,6a4db14128bd2a70587ab47e,,"",,NOT_IN_BROMA,-,-,false,false
"Dreaming",46736,failed,6a4db19328bd2a70587ab481,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ek Din Teri Raahon Mein",45473,delivered,6a4db1cd28bd2a70587ab484,,"",,NOT_IN_BROMA,-,-,false,false
"Ek Pardesi Mera Dil Le Gaya",45471,delivered,6a4db20b28bd2a70587ab487,,"",,NOT_IN_BROMA,-,-,false,false
"Emraan Hashmi",45470,delivered,6a4db2b528bd2a70587ab48d,,"",,NOT_IN_BROMA,-,-,false,false
"Ek Pyar Ka Naghma Hai",45468,delivered,6a4db26f28bd2a70587ab48a,,"",,NOT_IN_BROMA,-,-,false,false
"En Galiyon Se Nata Toota",45466,delivered,6a4db32d28bd2a70587ab490,,"",,NOT_IN_BROMA,-,-,false,false
"Fakira",45464,delivered,6a4db36628bd2a70587ab493,,"",,NOT_IN_BROMA,-,-,false,false
"Gale Lag Ja",46739,failed,6a4db39f28bd2a70587ab496,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Gale Mai Dal Ke",45455,delivered,6a4db40228bd2a70587ab499,,"",,NOT_IN_BROMA,-,-,false,false
"Gehra Hua",45451,delivered,6a4db46128bd2a70587ab49f,,"",,NOT_IN_BROMA,-,-,false,false
"Gore Rang Pe Na Itna Gumaan Kar",46737,failed,6a4db4b528bd2a70587ab4a2,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Gori Hai Kalaiyan",45448,delivered,6a4db4ff28bd2a70587ab4a5,,"",,NOT_IN_BROMA,-,-,false,false
"Gori Tera Gaon Bada Pyara",46842,failed,6a4db5bc28bd2a70587ab4ab,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Haan Tu Hain",45441,delivered,6a4db63128bd2a70587ab4ae,,"",,NOT_IN_BROMA,-,-,false,false
"Hale Dil tujhko Sunata",45439,delivered,6a4db68728bd2a70587ab4b1,,"",,NOT_IN_BROMA,-,-,false,false
"Hamein Tumse Hua Hai Pyar",45437,delivered,6a4db6f428bd2a70587ab4b4,,"",,NOT_IN_BROMA,-,-,false,false
"Hamne Tumko Dil Ye De Diya",45436,delivered,6a4db75d28bd2a70587ab4b7,,"",,NOT_IN_BROMA,-,-,false,false
"Har Kisi Ko Nahin Milta Yahan Pyar Zindagi Mein",45433,delivered,6a4dbc9228bd2a70587ab4bd,,"",,NOT_IN_BROMA,-,-,false,false
"Har kisi ko nahi milta",45432,delivered,6a4dbc2928bd2a70587ab4ba,,"",,NOT_IN_BROMA,-,-,false,false
"Haseeno Ko Aate Hain",45430,delivered,6a4dbcc128bd2a70587ab4c0,,"",,NOT_IN_BROMA,-,-,false,false
"Haye Haye Ye Majboori",45427,delivered,6a4dbd1f28bd2a70587ab4c3,,"",,NOT_IN_BROMA,-,-,false,false
"Hua hai aaj pehli baar",45426,delivered,6a4dbdd128bd2a70587ab4c9,,"",,NOT_IN_BROMA,-,-,false,false
"Humnava",46840,failed,6a4dbee128bd2a70587ab4d5,,"Missing Broma outlet ids",BSON_FIXED,NOT_IN_BROMA,-,-,false,false
"Humein Tumse Pyar Kitna",46838,failed,6a4dbe4a28bd2a70587ab4cf,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Ishq Mubarak",45420,delivered,6a4dc36628bd2a70587ab4de,,"",,NOT_IN_BROMA,-,-,false,false
"Ho Mukhda Chand Ka Tukda",45416,delivered,6a4dbd8928bd2a70587ab4c6,,"",,NOT_IN_BROMA,-,-,false,false
"Humko Aajkal Hai Waiting",45415,delivered,6a4dbe8728bd2a70587ab4d2,,"",,NOT_IN_BROMA,-,-,false,false
"Ishq Ki Gali",46833,failed,6a4dc30c28bd2a70587ab4db,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Itna Na Mujhse Tu Pyar Badha",45412,delivered,6a4dc3bf28bd2a70587ab4e1,,"",,NOT_IN_BROMA,-,-,false,false
"Hum tumko",45408,delivered,6a4dbe1128bd2a70587ab4cc,,"",,NOT_IN_BROMA,-,-,false,false
"Ishq De Fanniyar",45407,delivered,6a4dc2ce28bd2a70587ab4d8,,"",,NOT_IN_BROMA,-,-,false,false
"Jaane Kyon Log Mohabbat Kiya Karte Hain",45406,delivered,6a4dc42728bd2a70587ab4e4,,"",,NOT_IN_BROMA,-,-,false,false
"Jab Hum Jawan Honge",45365,delivered,6a4dc45928bd2a70587ab4e7,,"",,NOT_IN_BROMA,-,-,false,false
"Jab Tu Najar Se Najar",45361,delivered,6a4dc4e328bd2a70587ab4ea,,"",,NOT_IN_BROMA,-,-,false,false
"Jadu Nagari Se Aaya Hai Koi Magician",45358,delivered,6a4dc56128bd2a70587ab4ed,,"",,NOT_IN_BROMA,-,-,false,false
"Jahaan Tum Ho",46832,failed,6a4dc5ca28bd2a70587ab4f0,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Mohabbat Me Sawarne Lage Hai",45354,delivered,6a4dc60c28bd2a70587ab4f3,,"",,NOT_IN_BROMA,-,-,false,false
"Tere Bina Adhura",45352,delivered,6a4dc82328bd2a70587ab4f9,,"",,NOT_IN_BROMA,-,-,false,false
"Tere Bina Jee",45347,delivered,6a4dc8d228bd2a70587ab4fc,,"",,NOT_IN_BROMA,-,-,false,false
"Tere Dil Pe Haq",45353,delivered,6a4dc93428bd2a70587ab4ff,,"",,NOT_IN_BROMA,-,-,false,false
"TERE MERE LAMHE PEECHE",45349,delivered,6a4dcaf628bd2a70587ab505,,"",,NOT_IN_BROMA,-,-,false,false
"Tera Mera Rishta",45344,delivered,6a4dc7b928bd2a70587ab4f6,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Dhoondti",45339,delivered,6a4dc98b28bd2a70587ab502,,"",,NOT_IN_BROMA,-,-,false,false
"Teri Galliyon Se",45355,delivered,6a4dccd928bd2a70587ab508,,"",,NOT_IN_BROMA,-,-,false,false
"Tum Jo Aaye Jindagi",45343,delivered,6a4dddd9d2745735a8980596,,"",,NOT_IN_BROMA,-,-,false,false
"Wajah Tum",45340,delivered,6a4ddf5fd2745735a8980599,,"",,NOT_IN_BROMA,-,-,false,false
"Yeh Dil Deewana",46471,processing,6a4e1dba0324508423e6377a,,"",,NOT_IN_BROMA,-,-,false,false
"Aakhri Khayal",45348,delivered,6a4e2b3e3d7ce2d0546e2e20,,"",,NOT_IN_BROMA,-,-,false,false
"Aapke Pyaar Me ",45345,delivered,6a4e2c123d7ce2d0546e2e23,,"",,NOT_IN_BROMA,-,-,false,false
"Aapke Pyaar Me",45342,delivered,6a4e2cf53d7ce2d0546e2e26,,"",,NOT_IN_BROMA,-,-,false,false
"AE DIL HAI MUSHKIL",45337,delivered,6a4e39943d7ce2d0546e2e2c,,"",,NOT_IN_BROMA,-,-,false,false
"AFGHAN JALEBI PEECHE",45336,delivered,6a4e42ff52eaf73ea6a786cd,,"",,NOT_IN_BROMA,-,-,false,false
"Titliaan",45335,delivered,6a4dce6728bd2a70587ab50b,,"",,NOT_IN_BROMA,-,-,false,false
"Panna Ki Tamanna",46828,failed,6a4c682d6d14d7a351539477,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Yaadon Ke Jharoke",45341,delivered,6a4de15ad2745735a898059c,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Milta Hai",45511,delivered,6a4cca796d14d7a35153966f,,"",,NOT_IN_BROMA,-,-,false,false
"Tu Neendon Ki",45509,delivered,6a4ccc6d6d14d7a351539675,,"",,NOT_IN_BROMA,-,-,false,false
"Tujh Sang Preet",45507,delivered,6a4cccd56d14d7a351539678,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Aankho Me Basa",45519,delivered,6a4ccd456d14d7a35153967b,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Dekh Ke Paheli Baar",45498,delivered,6a4ccda26d14d7a35153967e,,"",,NOT_IN_BROMA,-,-,false,false
"Tujhe Dekh Ke Paheli",,cancelled,6a4ccdfe6d14d7a351539681,,"",,NO_BROMA_ID,-,-,false,false
"Tujhe Maanga Tha",,cancelled,6a4cce606d14d7a351539684,,"",,NO_BROMA_ID,-,-,false,false
"Tujhko Mirch",,cancelled,6a4ccf6b6d14d7a351539687,,"",,NO_BROMA_ID,-,-,false,false
"Tujhko Mirchi",,cancelled,6a4ccfdd6d14d7a35153968a,,"",,NO_BROMA_ID,-,-,false,false
"Tujhmein Aur Teri Yaad",,cancelled,6a4cd06e6d14d7a35153968d,,"",,NO_BROMA_ID,-,-,false,false
"Tum Mere Baad Mohabbat",,cancelled,6a4cd0d06d14d7a351539690,,"",,NO_BROMA_ID,-,-,false,false
"Tum Se Badhka",,cancelled,6a4cd1986d14d7a351539693,,"",,NO_BROMA_ID,-,-,false,false
"Tum Se Badhkar",,cancelled,6a4cd1f36d14d7a351539696,,"",,NO_BROMA_ID,-,-,false,false
"Tumhein Dil Se Kaise",,cancelled,6a4cd2de6d14d7a351539699,,"",,NO_BROMA_ID,-,-,false,false
"Tumhein Dil Se",,cancelled,6a4cd3af6d14d7a35153969c,,"",,NO_BROMA_ID,-,-,false,false
"Phool Jaisi Muskaan",,cancelled,6a4c71d36d14d7a351539567,,"",,NO_BROMA_ID,-,-,false,false
"Dil Atka Teri Typing Mein",,cancelled,6a4c71d56d14d7a351539568,,"",,NO_BROMA_ID,-,-,false,false
"Pyar To Hota Hai Pyar",,cancelled,6a4c722c6d14d7a35153956d,,"",,NO_BROMA_ID,-,-,false,false
"Qismat Badalta Hai",,cancelled,6a4c72af6d14d7a351539570,,"",,NO_BROMA_ID,-,-,false,false
"Raah Me Unse Mula",,cancelled,6a4c73d96d14d7a351539573,,"",,NO_BROMA_ID,-,-,false,false
"Chand Chhupa Badal Mein",,cancelled,6a4c6eab6d14d7a3515394eb,,"",,NO_BROMA_ID,-,-,false,false
"Chhodenge Na Hum Tera Sath",,cancelled,6a4c6eea6d14d7a3515394f1,,"",,NO_BROMA_ID,-,-,false,false
"Chhupana Bhi Nahi Aata",,cancelled,6a4c6f2a6d14d7a3515394f7,,"",,NO_BROMA_ID,-,-,false,false
"Chupke Se Pyar Hua Hai",,cancelled,6a4c6f896d14d7a35153952a,,"",,NO_BROMA_ID,-,-,false,false
"Darkhaast",,cancelled,6a4c6fff6d14d7a351539530,,"",,NO_BROMA_ID,-,-,false,false
"Mujhy Tum Nazar Se",,cancelled,6a453989161d7aa451fcd5e3,,"",,NO_BROMA_ID,-,-,false,false
"Main Toota Hoon",,cancelled,6a45bb3485cfdba38620afae,,"",,NO_BROMA_ID,-,-,false,false
"Lagi Tumse Man Ki Lagan",,cancelled,6a45bcd985cfdba38620afb1,,"",,NO_BROMA_ID,-,-,false,false
"Kise Nu Pasand Chitte Chole",,cancelled,6a45be5d85cfdba38620afb4,,"",,NO_BROMA_ID,-,-,false,false
"Panna Ki Tamanna",,cancelled,6a4c682d6d14d7a351539477,,"",,NO_BROMA_ID,-,-,false,false
"Tere Bina Ye Saam Adhoori",,cancelled,6a4c69b06d14d7a351539483,,"",,NO_BROMA_ID,-,-,false,false
"EK PARDESI MERA DIL LE GAYA",44971,delivered,6a47e569b1de8b210ab4d9da,,"",,NOT_IN_BROMA,-,-,false,false
"Mohabbat Pyar ",46827,failed,6a47e620b1de8b210ab4d9dd,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Yaad Rakhna Mujhe",46826,failed,6a47e6a2b1de8b210ab4d9e0,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"O Bewafa Janeman",44972,delivered,6a47e722b1de8b210ab4d9e3,,"",,NOT_IN_BROMA,-,-,false,false
"O Rani Teri Kahani",46825,failed,6a47e7bbb1de8b210ab4d9e6,,"Missing Broma outlet ids",BSON_FIXED,IN_BROMA_DRAFTS,draft,,true,false
"Panna Ki Tamanna Hai",44966,delivered,6a47e842b1de8b210ab4d9e9,,"",,NOT_IN_BROMA,-,-,false,false
"Dil ke armaan dil se",44968,delivered,6a486748191ffc8b4c204d0c,,"",,NOT_IN_BROMA,-,-,false,false
